doc_id,paragraph_idx,tokens,coarse,coarse_probs,fine,fine_probs,is_relation
nyt_01383,13,suggesting,Contingency,0.944,Contingency.Cause,0.867,0.9665439426898956
nyt_01385,11,Back-then,Temporal,0.5159,None,0.456,0.7004791498184204
nyt_01388,16,forcing,Contingency,0.8574,Contingency.Cause,0.7173,0.8903829455375671
nyt_01411,9,allowing,Contingency,0.8459,Contingency.Cause,0.8071,0.9247710481286049
nyt_01420,19,only-to-be,Temporal,0.395,None,0.4135,0.6291963458061218
nyt_01423,1,showing,Contingency,0.7361,Contingency.Cause,0.493,0.8158150464296341
nyt_01429,4,leaving,Contingency,0.6363,Contingency.Cause,0.5719,0.7744773626327515
nyt_01429,5,eliminating,Contingency,0.5673,Contingency.Cause,0.5961,0.605959951877594
nyt_01433,4,allowing,Contingency,0.7012,Contingency.Cause,0.5274,0.7818489372730255
nyt_01433,8,"Perhaps-,-this-is-why",Contingency,0.4461,None,0.4427,0.6235494613647461
nyt_01433,9,giving,Contingency,0.862,Contingency.Cause,0.8235,0.8861244320869446
nyt_01433,11,making,Contingency,0.6275,Contingency.Cause,0.675,0.7186913192272186
nyt_01438,0,drawing,Contingency,0.5552,Contingency.Cause,0.4392,0.7002458870410919
nyt_01438,5,"Basically-,-that-means",Contingency,0.4595,Contingency.Cause,0.4103,0.6288810968399048
nyt_01439,13,leaving,Contingency,0.5731,Contingency.Cause,0.4889,0.7025278806686401
nyt_01445,5,generating,Contingency,0.6258,Contingency.Cause,0.547,0.7398597598075867
nyt_01445,7,giving,Contingency,0.6681,Contingency.Cause,0.472,0.7797446250915527
nyt_01452,31,Since-then,Temporal,0.5074,None,0.4027,0.6490846872329712
nyt_01455,3,Maybe-that-'s-why,Contingency,0.3945,Contingency.Cause,0.47,0.6269324421882629
nyt_01458,3,possibly-reignitinge,Contingency,0.7707,Contingency.Cause,0.5997,0.8169330507516861
nyt_01460,2,evoking,Contingency,0.5151,Contingency.Cause,0.4958,0.6576179563999176
nyt_01481,65,leaving,Contingency,0.62,Contingency.Cause,0.6254,0.6962627172470093
nyt_01482,2,not,Expansion,0.5398,None,0.5892,0.6377397179603577
nyt_01488,13,leaving,Contingency,0.9532,Contingency.Cause,0.9092,0.9726318810135126
nyt_01494,0,That-is-because,Contingency,0.515,None,0.4372,0.6652374267578125
nyt_01494,3,That-would-leave,Contingency,0.5127,None,0.3708,0.6254425346851349
nyt_01501,17,leaving,Contingency,0.8669,Contingency.Cause,0.8973,0.9345116466283798
nyt_01519,2,leading,Contingency,0.4793,Contingency.Cause,0.6531,0.60410475730896
nyt_01544,0,killing,Contingency,0.814,Contingency.Cause,0.5594,0.8644028455018997
nyt_01548,13,Especially-because,Contingency,0.4622,None,0.2962,0.631677895784378
nyt_01549,51,At-that-point,Temporal,0.3762,None,0.2831,0.6910043954849243
nyt_01559,0,Discounting,Contingency,0.4314,Contingency.Cause,0.2884,0.6559738516807556
nyt_01562,12,not,Expansion,0.4146,None,0.3821,0.6325528025627136
nyt_01567,0,not,Expansion,0.4603,None,0.5603,0.6512637436389923
nyt_01571,37,revealing,Contingency,0.6404,Contingency.Cause,0.6023,0.6968678534030914
nyt_01572,14,assuming,Contingency,0.6239,Contingency.Cause,0.3404,0.8234935402870178
nyt_01578,14,carrying,Contingency,0.4159,None,0.3246,0.6637642979621887
nyt_01580,6,leaving,Contingency,0.581,Contingency.Cause,0.5172,0.6571451723575592
nyt_01582,34,followed-by,None,0.3568,None,0.3076,0.6431877613067627
nyt_01593,10,limiting,Contingency,0.712,Contingency.Cause,0.5989,0.8285251557826996
nyt_01597,11,diminishing,Contingency,0.7845,Contingency.Cause,0.7512,0.8334313333034515
nyt_01597,15,leaving,Contingency,0.6215,Contingency.Cause,0.6308,0.6866883635520935
nyt_01599,6,causing,Contingency,0.6887,Contingency.Cause,0.4171,0.8027274161577225
nyt_01601,1,making,Contingency,0.7911,Contingency.Cause,0.6779,0.861056923866272
nyt_01604,0,eroding,Contingency,0.6274,None,0.4781,0.7133033573627472
nyt_01604,3,causing,Contingency,0.6942,Contingency.Cause,0.4694,0.8363946825265884
nyt_01605,8,forcing,Contingency,0.8278,Contingency.Cause,0.667,0.8821174278855324
nyt_01605,14,making,Contingency,0.8123,Contingency.Cause,0.6341,0.8822897151112556
nyt_01614,23,inspiring,Contingency,0.728,Contingency.Cause,0.4954,0.8337558060884476
nyt_01614,30,making,Contingency,0.9288,Contingency.Cause,0.7955,0.9355866312980652
nyt_01617,5,adding,None,0.38,Contingency.Cause,0.2126,0.6199698448181152
nyt_01639,0,ending,Contingency,0.8728,Contingency.Cause,0.7534,0.8992729187011719
nyt_01640,3,assuming,Contingency,0.5679,None,0.3508,0.7019968032836914
nyt_01643,12,bringing,Contingency,0.5743,Contingency.Cause,0.521,0.6773260235786438
nyt_01643,16,prompting,Contingency,0.7836,Contingency.Cause,0.7544,0.8323672711849213
nyt_01665,0,disappointing,Contingency,0.6921,Contingency.Cause,0.5425,0.7801538109779358
nyt_01679,4,putting,Contingency,0.9127,Contingency.Cause,0.8561,0.9336220324039459
nyt_01691,19,deadening,Contingency,0.8252,Contingency.Cause,0.7204,0.8660744279623032
nyt_01691,19,creating,Contingency,0.5957,Contingency.Cause,0.5301,0.6552486717700958
nyt_01699,12,allowing,Contingency,0.709,Contingency.Cause,0.5481,0.7929168343544006
nyt_01700,2,suggesting,Contingency,0.6395,Contingency.Cause,0.4174,0.7445212602615356
nyt_01703,4,sparing,Contingency,0.6787,Contingency.Cause,0.7654,0.7468521893024445
nyt_01710,8,assisting,Contingency,0.6415,None,0.5111,0.6818721890449524
nyt_01728,11,closing-down,Contingency,0.4916,Contingency.Cause,0.5042,0.6719708144664764
nyt_01728,37,matching,None,0.3672,None,0.356,0.6327922344207764
nyt_01728,37,enhancing,Contingency,0.8427,Contingency.Cause,0.6678,0.8822525888681412
nyt_01728,56,averting,Contingency,0.7884,Contingency.Cause,0.6442,0.8229612857103348
nyt_01733,7,reflecting,Contingency,0.8683,Contingency.Cause,0.842,0.9564142823219299
nyt_01733,8,making,Contingency,0.7743,Contingency.Cause,0.723,0.8313343673944473
nyt_01734,7,That-would-allow,Contingency,0.4306,Contingency.Cause,0.371,0.6069306433200836
nyt_01739,26,This-creates,Contingency,0.6116,Contingency.Cause,0.5181,0.6663266718387604
nyt_01746,10,making,Contingency,0.8335,Contingency.Cause,0.8515,0.9057328477501869
nyt_01749,3,meaning,Contingency,0.7083,Contingency.Cause,0.5249,0.8675375282764435
nyt_01749,3,That-means-that,Contingency,0.5046,None,0.2598,0.6787064075469971
nyt_01750,11,filling,Contingency,0.5843,Contingency.Cause,0.4776,0.7034780979156494
nyt_01772,13,suggesting,Contingency,0.9437,Contingency.Cause,0.7454,0.9654171653091908
nyt_01774,5,increasing,Contingency,0.6846,Contingency.Cause,0.5363,0.8135653436183929
nyt_01774,17,giving,Contingency,0.8224,Contingency.Cause,0.802,0.8644827306270599
nyt_01776,16,Since-then,Temporal,0.4805,None,0.5018,0.6031772196292877
nyt_01776,29,implying,Contingency,0.4907,None,0.3413,0.6305062174797058
nyt_01776,41,implying,Contingency,0.542,Contingency.Cause,0.3577,0.7747880816459656
nyt_01778,16,leaving,Contingency,0.6604,Contingency.Cause,0.7492,0.7751456499099731
nyt_01783,0,suggesting,Contingency,0.6985,Contingency.Cause,0.3956,0.8012830317020416
nyt_01784,10,seeking,Contingency,0.7132,None,0.5465,0.7555780112743378
nyt_01801,30,deflating,Contingency,0.7732,Contingency.Cause,0.6556,0.8081118166446686
nyt_01802,16,allaying,Contingency,0.5725,Contingency.Cause,0.4838,0.692813515663147
nyt_01804,4,taking,Contingency,0.8955,Contingency.Cause,0.6344,0.9479345567524433
nyt_01822,8,leaving,Contingency,0.8373,Contingency.Cause,0.7244,0.9055275991559029
nyt_01823,7,giving,Contingency,0.7705,Contingency.Cause,0.6607,0.8244794011116028
nyt_01825,13,The-result-is,Contingency,0.4434,None,0.468,0.6082487106323242
nyt_01826,2,leaving,Contingency,0.5595,Contingency.Cause,0.4774,0.6162973940372467
nyt_01828,4,making,Contingency,0.7559,Contingency.Cause,0.8455,0.7999111711978912
nyt_01831,6,meaning,Contingency,0.6501,Contingency.Cause,0.4642,0.8335958272218704
nyt_01831,18,giving,Contingency,0.8053,Contingency.Cause,0.6072,0.8927028626203537
nyt_01840,0,earning,Contingency,0.4768,Contingency.Cause,0.3795,0.6047561466693878
nyt_01843,3,making,Contingency,0.6005,Contingency.Cause,0.5529,0.6931999027729034
nyt_01850,6,making,Contingency,0.8607,Contingency.Cause,0.7971,0.8997416198253632
nyt_01857,16,making,Contingency,0.5157,None,0.4698,0.6370182633399963
nyt_01872,22,shaking,Contingency,0.5608,Contingency.Cause,0.5304,0.670540988445282
nyt_01875,2,Which-brings-us-to,Contingency,0.3888,Contingency.Cause,0.2705,0.7135592103004456
nyt_01875,7,taking,Contingency,0.4916,Contingency.Cause,0.4142,0.6289130449295044
nyt_01877,0,That-left,Contingency,0.3997,None,0.3251,0.6196172535419464
nyt_01882,0,making,Contingency,0.9733,Contingency.Cause,0.7161,0.986126821488142
nyt_01882,2,stifling,Contingency,0.7438,Contingency.Cause,0.5215,0.8495479822158813
nyt_01882,25,allowing,Contingency,0.7166,Contingency.Cause,0.5043,0.8300079107284546
nyt_01884,10,enabling,Contingency,0.8804,Contingency.Cause,0.8895,0.9124980121850967
nyt_01890,5,By-then,Temporal,0.4712,None,0.3828,0.6597774624824524
nyt_01899,6,It-meant-that,Contingency,0.4631,None,0.3573,0.6092431545257568
nyt_01905,58,giving,Contingency,0.8113,Contingency.Cause,0.899,0.8461751490831375
nyt_01912,21,maybe-that-'s-why,Contingency,0.4495,None,0.4899,0.6170165538787842
nyt_01922,35,which-is-why,Contingency,0.475,Contingency.Cause,0.3778,0.6643803417682648
nyt_01948,2,suggesting,Contingency,0.874,Contingency.Cause,0.6913,0.9217797145247459
nyt_01948,13,reflecting,Contingency,0.7578,Contingency.Cause,0.6028,0.8085412532091141
nyt_01955,8,One-reason,Contingency,0.555,None,0.5398,0.6678017377853394
nyt_01961,2,assuming,Contingency,0.7334,None,0.394,0.7948112487792969
nyt_01969,14,That-'s-because,Contingency,0.5479,Contingency.Cause,0.5019,0.640726625919342
nyt_01970,19,The-result,Contingency,0.5537,Contingency.Cause,0.459,0.7188798785209656
nyt_01974,12,meaning,Contingency,0.9258,Contingency.Cause,0.8287,0.9776429533958435
nyt_01976,9,producing,Contingency,0.5814,None,0.5339,0.6323223114013672
nyt_01976,24,grinding,Contingency,0.7842,Contingency.Cause,0.7298,0.8345723748207092
nyt_01986,99,Since-then,Temporal,0.4661,None,0.3891,0.6312608122825623
nyt_02013,5,snapping,Contingency,0.769,Contingency.Cause,0.6899,0.8219350278377533
nyt_02013,12,lowering,Contingency,0.5863,Contingency.Cause,0.4401,0.6935373842716217
nyt_02013,21,scoring,Contingency,0.4261,Contingency.Cause,0.424,0.6197787523269653
nyt_02014,7,leaving,Contingency,0.6317,Contingency.Cause,0.5596,0.727461040019989
nyt_02034,1,raising,Contingency,0.9249,Contingency.Cause,0.8316,0.9513546228408813
nyt_02038,8,eliminating,Contingency,0.797,Contingency.Cause,0.7491,0.8500547558069229
nyt_02039,3,assuming,Contingency,0.6125,None,0.3746,0.6629429459571838
nyt_02040,0,killing,Contingency,0.6723,Contingency.Cause,0.5627,0.7751054763793945
nyt_02057,12,infuriating,Contingency,0.6512,Contingency.Cause,0.4377,0.7731471359729767
nyt_02060,5,reflecting,Contingency,0.9467,Contingency.Cause,0.9061,0.9646913930773735
nyt_02060,14,giving,Contingency,0.8317,Contingency.Cause,0.6356,0.9084578529000282
nyt_02063,7,For-that-reason,Contingency,0.5366,Contingency.Cause,0.3659,0.6750734448432922
nyt_02070,18,replacing,None,0.3963,None,0.3115,0.6037011742591858
nyt_02078,58,fueling,Contingency,0.7744,Contingency.Cause,0.8406,0.8632591366767883
nyt_02078,68,reducing,Contingency,0.7695,Contingency.Cause,0.5216,0.8793436884880066
nyt_02078,99,trying,None,0.3911,None,0.2624,0.6089120209217072
nyt_02080,16,suggesting,Contingency,0.6894,Contingency.Cause,0.5059,0.811500146985054
nyt_02084,22,That-is-why,Contingency,0.6075,Contingency.Cause,0.6059,0.6753088235855103
nyt_02098,3,The-reason,Contingency,0.5064,Contingency.Cause,0.4238,0.6655928492546082
nyt_02099,10,That-is-because,Contingency,0.6419,Contingency.Cause,0.5264,0.7120781242847443
nyt_02099,11,supplanting,Contingency,0.437,Contingency.Cause,0.4612,0.6241242289543152
nyt_02099,26,bringing,Contingency,0.5866,None,0.4249,0.6483431458473206
nyt_02103,11,making,Contingency,0.7929,Contingency.Cause,0.7115,0.8358600437641144
nyt_02109,2,That-would-be,None,0.387,None,0.44,0.6129970848560333
nyt_02122,0,forcing,Contingency,0.6544,Contingency.Cause,0.6993,0.73255854845047
nyt_02126,17,prompting,Contingency,0.6554,Contingency.Cause,0.6727,0.7476223707199097
nyt_02134,23,ending,Contingency,0.7779,Contingency.Cause,0.6684,0.8258003890514374
nyt_02148,6,That-is-because,Contingency,0.5156,Contingency.Cause,0.5591,0.6435962021350861
nyt_02148,26,forcing,Contingency,0.6768,Contingency.Cause,0.487,0.7645722180604935
nyt_02156,8,Twice-more,None,0.3808,None,0.2833,0.6192442774772644
nyt_02158,14,One-reason,Contingency,0.6277,Contingency.Cause,0.4043,0.7377095818519592
nyt_02160,3,threatening,Contingency,0.8431,Contingency.Cause,0.6678,0.8754851222038269
nyt_02168,17,prompting,Contingency,0.7977,Contingency.Cause,0.6518,0.8782079964876175
nyt_02179,0,lifted-by,Contingency,0.6797,Contingency.Cause,0.4699,0.7116194069385529
nyt_02184,4,depriving,Contingency,0.4942,None,0.4869,0.6075646877288818
nyt_02188,2,dropping,Contingency,0.6863,Contingency.Cause,0.5873,0.8297106027603149
nyt_02193,1,trying,Contingency,0.6039,None,0.4506,0.6849974989891052
nyt_02194,12,highlighting,Contingency,0.4711,None,0.4254,0.6229668259620667
nyt_02196,3,addressing,Contingency,0.5594,Contingency.Cause,0.3855,0.6138115227222443
nyt_02207,6,making,Contingency,0.7891,Contingency.Cause,0.7238,0.8683335930109024
nyt_02233,7,boosting,Contingency,0.8839,Contingency.Cause,0.8662,0.9280268922448158
nyt_02239,5,assuming,Contingency,0.5586,None,0.4351,0.6809650659561157
nyt_02239,8,That-is-why,Contingency,0.6015,Contingency.Cause,0.4134,0.7168254852294922
nyt_02243,7,assuming,Contingency,0.4742,Contingency.Cause,0.1934,0.7888596206903458
nyt_02248,4,killing,Contingency,0.6935,None,0.437,0.785186231136322
nyt_02249,4,sharply-reducing,Contingency,0.7552,Contingency.Cause,0.6812,0.8034666925668716
nyt_02249,6,creating,Contingency,0.8004,Contingency.Cause,0.6145,0.8525220453739166
nyt_02249,7,putting,Contingency,0.8943,Contingency.Cause,0.7087,0.9532462134957314
nyt_02252,5,Exploring,Contingency,0.4631,None,0.4173,0.6450004577636719
nyt_02265,1,making,Contingency,0.6971,Contingency.Cause,0.6277,0.7808171063661575
nyt_02272,4,allowing,Contingency,0.4085,None,0.4039,0.6250611543655396
nyt_02272,8,making,Contingency,0.7203,Contingency.Cause,0.6291,0.8274407386779785
nyt_02273,7,This-helps-explain,Contingency,0.5329,Contingency.Cause,0.4824,0.6750152707099915
nyt_02276,5,reflecting,Contingency,0.6674,Contingency.Cause,0.5749,0.7486004829406738
nyt_02276,8,What-'s-more,Expansion,0.3846,None,0.3403,0.6514586508274078
nyt_02276,11,Possibly-for-the-same-reason,Contingency,0.4514,Contingency.Cause,0.4335,0.6485337615013123
nyt_02276,23,burying,Contingency,0.5734,Contingency.Cause,0.2662,0.7279417812824249
nyt_02290,6,meaning,Contingency,0.7267,Contingency.Cause,0.6578,0.8881633281707764
nyt_02307,21,weakening,Contingency,0.4901,None,0.366,0.6378793716430664
nyt_02308,4,restricting,Contingency,0.7791,Contingency.Cause,0.5425,0.9012258499860764
nyt_02308,19,suggesting,Contingency,0.7372,Contingency.Cause,0.5916,0.8458014279603958
nyt_02323,1,+-means-discounted,Contingency,0.4086,Contingency.Cause,0.3724,0.6358353495597839
nyt_02325,20,This-kept,Contingency,0.4845,Contingency.Cause,0.3782,0.6153518259525299
nyt_02330,0,throwing,Contingency,0.6456,Contingency.Cause,0.7198,0.7176511287689209
nyt_02330,1,leaving,Contingency,0.7704,Contingency.Cause,0.6008,0.93678218126297
nyt_02344,15,THIS-is-because,Contingency,0.6572,Contingency.Cause,0.5375,0.7203054428100586
nyt_02349,1,leading,Contingency,0.9499,Contingency.Cause,0.8121,0.9713110513985157
nyt_02349,27,rendering,Contingency,0.9335,Contingency.Cause,0.9725,0.9573729783296585
nyt_02354,3,leaving,Contingency,0.6086,Contingency.Cause,0.4668,0.794749453663826
nyt_02355,8,only-to,Temporal,0.466,None,0.5778,0.658839613199234
nyt_02360,6,making,Contingency,0.9483,Contingency.Cause,0.6989,0.9725861810147762
nyt_02360,14,meaning,Contingency,0.6469,Contingency.Cause,0.5084,0.8544661104679108
nyt_02391,20,That-would-mean,Contingency,0.4026,None,0.4213,0.6306663751602173
nyt_02391,22,provided,Contingency,0.504,None,0.2826,0.6917828321456909
nyt_02391,28,providing,Contingency,0.7332,None,0.4889,0.8052297234535217
nyt_02402,2,not,Expansion,0.5085,None,0.4273,0.6839182674884796
nyt_02402,26,All-that-leaves,Contingency,0.4126,Contingency.Cause,0.3628,0.6309537887573242
nyt_02409,28,leaving,Contingency,0.5705,Contingency.Cause,0.3874,0.7569542676210403
nyt_02411,3,For-starters,None,0.3801,None,0.4378,0.6198745369911194
nyt_02419,6,killing,Contingency,0.757,Contingency.Cause,0.6981,0.8708493560552597
nyt_02421,1,driving,Contingency,0.7051,Contingency.Cause,0.6006,0.7188118696212769
nyt_02424,2,++-means-discounted,Contingency,0.5075,None,0.4036,0.6192278861999512
nyt_02426,3,clearing,Contingency,0.577,Contingency.Cause,0.611,0.6417136788368225
nyt_02427,6,making,Contingency,0.6275,Contingency.Cause,0.5592,0.6723299026489258
nyt_02427,13,fixing,Contingency,0.7583,Contingency.Cause,0.7004,0.8276914358139038
nyt_02440,8,Since-then,Temporal,0.5043,None,0.4983,0.6675693094730377
nyt_02444,3,meaning,Contingency,0.6118,Contingency.Cause,0.3718,0.8132219016551971
nyt_02449,1,That-'s-why,Contingency,0.5082,Contingency.Cause,0.3714,0.6353067457675934
nyt_02452,33,offering,Contingency,0.7105,Contingency.Cause,0.5931,0.7666133642196655
nyt_02452,51,producing,Contingency,0.5439,Contingency.Cause,0.5161,0.6730628907680511
nyt_02456,8,making,Contingency,0.9731,Contingency.Cause,0.9459,0.9838659428060055
nyt_02461,21,which-led-to,None,0.3739,None,0.3803,0.626062661409378
nyt_02466,6,creating,Contingency,0.8345,Contingency.Cause,0.7787,0.980117904022336
nyt_02471,4,For-that-reason,Contingency,0.5762,Contingency.Cause,0.4469,0.7089306116104126
nyt_02472,3,bringing,Contingency,0.5626,Contingency.Cause,0.3357,0.7343199849128723
nyt_02476,4,bringing,Contingency,0.7097,Contingency.Cause,0.5566,0.8007528781890869
nyt_02476,7,bringing,Contingency,0.7612,Contingency.Cause,0.6848,0.8724030405282974
nyt_02476,20,allowing,Contingency,0.9274,Contingency.Cause,0.8139,0.9509499967098236
nyt_02477,0,reducing,Contingency,0.5187,None,0.3977,0.6807588636875153
nyt_02485,6,suggesting,Contingency,0.5262,None,0.4408,0.6490958333015442
nyt_02488,17,That-is-one-reason,Contingency,0.5847,Contingency.Cause,0.6561,0.6518189907073975
nyt_02492,1,explaining,Contingency,0.5212,Contingency.Cause,0.4045,0.6877310276031494
nyt_02492,9,trying,Contingency,0.5059,None,0.363,0.6657612919807434
nyt_02493,17,killing,Contingency,0.9298,Contingency.Cause,0.8971,0.9488170631229877
nyt_02493,34,only-to-be,Temporal,0.4022,None,0.4411,0.6189624071121216
nyt_02508,14,offering,Contingency,0.5945,Contingency.Cause,0.4811,0.6655962765216827
nyt_02508,37,producing,Contingency,0.5008,None,0.514,0.6176056861877441
nyt_02515,4,adding,None,0.3206,None,0.2517,0.6793634593486786
nyt_02516,21,would-result-in,Contingency,0.458,Contingency.Cause,0.3448,0.6045098900794983
nyt_02516,27,causing,Contingency,0.6976,Contingency.Cause,0.5755,0.7529271990060806
nyt_02516,43,Since-then,Temporal,0.4522,None,0.5496,0.6055997014045715
nyt_02518,36,ensuring,Contingency,0.7455,Contingency.Cause,0.7069,0.808602824807167
nyt_02521,18,by-then,Temporal,0.5055,None,0.4597,0.6115184128284454
nyt_02524,0,causing,Contingency,0.8704,Contingency.Cause,0.679,0.9170030131936073
nyt_02529,4,delaying,Contingency,0.7005,Contingency.Cause,0.5928,0.7460083961486816
nyt_02544,20,making,Contingency,0.8687,Contingency.Cause,0.8401,0.9165965393185616
